Customer_i_Unique_ID,Customer_i_ID,Customer_i_Star_Rating,Customer_i_Comment,Customer_i_buying_influence,Customer_i_Date,product,category,price_dollars,star_ratings,total_ratings
B01NAUKS62-R3UFJQUI82IEO9,R3UFJQUI82IEO9,5.0,Good,0.0,2023-10-26,Orzly Carry Case Compatible with Nintendo Switch and New Switch OLED Console - Black Protective Hard Portable Travel Carry Case Shell Pouch with Pockets for Accessories and Games,video_games,13.41,4.7,77378
B0CFR19RDN-Unavailable,Unavailable,,Unavailable,,1677-09-21,8-bit 520 in 1 Classic Retro Games Handheld Gamepad Game Console - 2.5 inch Screen Rechargeable AV TV Out 2 Player Gamepad (White),video_games,17.99,0.0,0
B0BFG3GL1D-RVPGIXQ1J2P3C,RVPGIXQ1J2P3C,5.0,great game,0.0,2023-10-24,"Hasbro Gaming Guess Who? Animal Friends Game, Includes 2 Double-Sided Animal Sheets, 2-Player Board Games for Kids, Ages 6+ (Amazon Exclusive)",video_games,16.91,4.5,41
B0BHM5S7Z5-R140VL87FFOFD8,R140VL87FFOFD8,3.0,"An interesting story, if you have the time.",0.0,2023-10-21,Loop8: Summer of Gods - PlayStation 4,video_games,14.99,3.8,5
B0CFH7L2H3-Unavailable,Unavailable,,Unavailable,,1677-09-21,"RegiisJoy 20000 in 1 WiFi Game Box Arcade Stick Retro Unrepeated Game Console,Plug and Play,9 Emulators,4K HDMI Output,Dual 2.4G Wireless Controllers, Wifi+Rugal",video_games,49.99,0.0,0
B0B1WCC6LB-R3Q4D0NCJOC5KZ,R3Q4D0NCJOC5KZ,4.0,It’s good for the price,0.0,2023-10-13,"BRHE Nintendo Switch Accessories12 in 1 Switch Sports Accessories Bundle for Nintendo Switch Sports,Family Accessories Kit for Switch/OLED Sports Games:Golf Clubs,Tennis Rackets,Sword Grips,Just Dance",video_games,35.99,4.6,713
1641707496-R19QSIA95KCEAV,R19QSIA95KCEAV,5.0,Stevo's Best of the Best,0.0,2022-12-05,The Amazing World of Video Game Development,video_games,11.99,4.8,8
B08NTTVPJS-R3AH8ZYRPY99Q5,R3AH8ZYRPY99Q5,5.0,"Great quality, awesome book.",0.0,2023-08-07,Press Reset: Ruin and Recovery in the Video Game Industry,video_games,0.0,4.4,1809
0760382875-R2CR5NWFAI526M,R2CR5NWFAI526M,5.0,Fun video game-themed cookbook,0.0,2023-10-21,The Video Game Chef: 76 Iconic Foods from Pac-Man to Elden Ring,video_games,24.99,4.5,30
B0CBXJWY16-R3KFN3UKWRB8IQ,R3KFN3UKWRB8IQ,5.0,Better than I was expecting,0.0,2023-10-09,"Wireless Retro Game Console, 40+ Emulators Console, Plug and Play Video Game Console, 128GB Built in 40000+ Video Games, HDMI Output, 2.4G Wireless Controllers, Great Gifts for Children and Adults",video_games,92.99,3.6,17
B0887T1WM9-RX7WNVYSALATE,RX7WNVYSALATE,4.0,Shipping,0.0,2023-09-19,Game Of Thrones: The Complete Series,video_games,94.59,4.7,222
B0C7MMPG7N-R20JWAL46R8WGH,R20JWAL46R8WGH,1.0,Heavy but Fragile,1.0,2023-10-17,"XINGCHAO Iced Out Game Controller Pendant, Chain Hip Hop Necklace for Men Women, Cuban Chain Necklace for Boys, Girls and Friends",video_games,11.99,4.3,67
B0014ZR4TU-RU7RJEELHYIE9,RU7RJEELHYIE9,1.0,I was very upset because I thought it was the ...,0.0,2018-01-08,Game of Life - Path to Success,video_games,0.0,3.8,28
B0C5PDMGKW-RMGXE9HSOZ951,RMGXE9HSOZ951,5.0,Love this game!,0.0,2023-10-23,Harvest Moon: The Winds of Anthos - Nintendo Switch,video_games,49.94,2.8,102
B0013ELJL6-R1EPN7Z32CAFE9,R1EPN7Z32CAFE9,1.0,Kids stationary bike,0.0,2023-10-18,Redmon Fun and Fitness Exercise Equipment for Kids - Happy Bike,video_games,97.06,4.1,419
B083VQKHQY-R24TOHGOQERY7W,R24TOHGOQERY7W,5.0,A great format to get folks interested in game history!,0.0,2021-07-29,The Video Game Years Volume 2: The Golden Era [1980-1982],video_games,19.95,4.8,26
B0C8P6N5GP-Unavailable,Unavailable,,Unavailable,,1677-09-21,Suw EVA Travel Carrying Case For Voacle RG353M Handheld Game Console Aluminum Alloy CNC Process Dual OS Android 11 Linux System 5G WiFi 4.2 Bluetooth Built-in 64G 4452 Games (Case Only),video_games,12.99,0.0,0
B0CJ8S28L4-R32LQO25F2B1WN,R32LQO25F2B1WN,5.0,Choice of entertainment,0.0,2023-10-22,"Wireless Retro Game Console, Retro Game Stick, Plug and Play Video Game Stick Built in 10000+ Games, 4K HDMI Output, 9 Classic Emulators, with 2.4G Wireless 2 Controllers(64G)",video_games,39.99,5.0,0
B09B8WCVD5-R1O7NFGYCIVPWJ,R1O7NFGYCIVPWJ,1.0,Outdated,0.0,2023-10-13,CyberLink PowerDirector 365 - Easy-to-Use Video Editing Software With Built-in Royalty-Free Stock Library & Visual Effects | Slideshow Maker | Screen Recorder [Retail Box] - 1 Year Subscription,video_games,51.99,3.1,38
B087TYWNNC-R5YF9MNIR69S8,R5YF9MNIR69S8,5.0,Awesome book,0.0,2020-05-07,A Video Game Story: Superheroes vs the Bullies!,video_games,0.0,4.4,26
1626725829-R2OOQNMH7OCDZC,R2OOQNMH7OCDZC,5.0,Who doesn’t love Bad Kitty?,0.0,2023-10-05,Bad Kitty Does Not Like Video Games: Includes Stickers,video_games,5.49,4.7,850
B09B8THN1X-R16YFFC4G5Z1QJ,R16YFFC4G5Z1QJ,2.0,The fit was weird,0.0,2022-11-25,Tipsy Elves Halloween Costumes for Men - Mens Pop Culture Costumes Adult Jumpsuits Halloween Outfits,video_games,29.95,0.0,0
B08QHWHFV3-R2L5587YEJIV7K,R2L5587YEJIV7K,3.0,Cool pic,0.0,2023-08-31,"Simimi art Retro Video Game Posters,Video Gaming Posters for Gamer Room Decor,Gamer Decor for Boys Room(8""x10"", With frame)",video_games,12.99,4.2,209
B0C5DMK6MR-R156HNSS9JYUE5,R156HNSS9JYUE5,5.0,Really great device,0.0,2023-08-12,"for Anbernic rg35xx Handheld Game Console for Kids, Mini Pocket Retro Game Console Preload 5474 Games, 3.5 inches IPS Screen, Support Extend Gamepad and HDMI Output TV",video_games,73.99,3.5,6
B09WR3QV3G-R2SPSTS0B3W9XN,R2SPSTS0B3W9XN,1.0,I can't make the controls work,0.0,2023-06-17,"Fadist Handheld Game Console, Retro Game Console with 666 Classic Games, 3.5'' Color Display,Rechargeable Battery, Support for 2 Players & TV, Ideal Gift for Kids, Friend, Lover",video_games,29.99,3.7,25
1495080293-R15S4PA35UA18G,R15S4PA35UA18G,3.0,3 stars,0.0,2023-08-20,The Greatest Video Game Music,video_games,20.48,4.6,191
B009IF1462-R1COY2BLQGXYAH,R1COY2BLQGXYAH,5.0,Great product,0.0,2021-06-13,Greatest Video Game Music 2,video_games,21.63,4.6,202
B0CBL3NZMJ-R3JCV49E1ZWPA3,R3JCV49E1ZWPA3,5.0,I only played one game so far,1.0,2023-10-25,NBA 2K24 Kobe Bryant Edition - Nintendo Switch,video_games,39.99,4.3,26
B08S2SNBTH-R20760RMZ7AF1A,R20760RMZ7AF1A,4.0,Fun for all,1.0,2023-09-10,The Last Kids On Earth and the Staff of Doom - Nintendo Switch,video_games,18.99,4.6,2205
B0BMKD2WD4-R2X6IH28SLEDLE,R2X6IH28SLEDLE,4.0,"It Works, Great Games, but Joysticks Ruin the Fun",0.0,2023-06-02,"Handheld Game Console, Plug and Play Wireless Video Retro Game Console HDMI Output TV Stick,2 Wireless Joysticks Controllers, Best Gifts Choice for Kids, Children,Adults",video_games,49.99,3.7,87
B0BYPYWCSF-Unavailable,Unavailable,,Unavailable,,1677-09-21,Ninja Kidz Time Masters - PlayStation 5,video_games,29.99,0.0,0
B0BN4SFHSP-Unavailable,Unavailable,,Unavailable,,1677-09-21,Video Game LoFi: KINGDOM HEARTS,video_games,0.0,5.0,3
B0CJ3FVLCL-Unavailable,Unavailable,,Unavailable,,1677-09-21,Bluey: The Videogame- Playstation 4,video_games,39.99,0.0,0
B06XGK3Y8S-R2XNZF7OH4C3YN,R2XNZF7OH4C3YN,1.0,Middle School Essay Worthy,2.0,2017-03-25,Video Games: How to Make Money Playing Them,video_games,0.0,3.8,5
B09NVXXQDN-REW2BHW9YUTOX,REW2BHW9YUTOX,5.0,The kids loved it,0.0,2023-10-22,Walkie Talkies for Kids 2 Pack: Long Range Kids Blue Walkie Talkies for Boys 3-12 Birthday Gifts Kids Outdoor Toys for 3 4 5 6 7 8 9 Year Old Boys Kid Gift Toy for Boy Age 3-12 Camping Hiking,video_games,22.99,4.4,1905
B01EZV35QU-R29T0SOE5VNRVG,R29T0SOE5VNRVG,3.0,Dificultades técnicas,0.0,2023-10-24,"Kasa Smart Light Switch HS200, Single Pole, Needs Neutral Wire, 2.4GHz Wi-Fi Light Switch Works with Alexa and Google Home, UL Certified, No Hub Required , White",video_games,13.99,4.6,37597
B08QQZ884L-R1PCW584HHNHGL,R1PCW584HHNHGL,5.0,B-day gift,0.0,2023-09-06,I Paused My Game To Be Here You're Welcome Retro Gamer Gift T-Shirt,video_games,16.99,4.8,918
B0BRJ6JVK5-R1UBOKW06ZSLOS,R1UBOKW06ZSLOS,2.0,Worked great at first...,1.0,2023-09-21,"Xunsan Retro Handheld Game Console, 3 inch LCD Screen Portable Video Game Console with 500 Classic Games, Support TV Connection & 2 Players Battle, Gift for Kids Adults (Red)",video_games,21.99,3.7,9
B0BTXHNT2N-R2P4TAHM6MOL6Z,R2P4TAHM6MOL6Z,5.0,Beautiful addition to my collection,0.0,2023-09-09,Silent Hill 2: Original Video Game Soundtrack (Limited to 500 Copies 180G Rust Colored Vinyl 2LP),video_games,109.95,4.7,110
B0BZ3X5QG6-R369YWMKXYW193,R369YWMKXYW193,5.0,Great gift for grandkids around 9,0.0,2023-10-24,"SIENBOR Quick Push Game Console,4 Modes Games, A Toy Game Machine That Exercises Reaction Ability and Improves Concentration | Gift Idea for Kids & Teens Boys & Girls Ages 3-12 Years Old & Up (White)",video_games,16.49,4.0,173
B0C6Y2BH6Y-R14U7BBMCC0TSP,R14U7BBMCC0TSP,3.0,Smaller than expected,0.0,2023-07-26,Wettarn 12 Pcs Video Game Party Favors Gamer Video Game Controller Shaped Stress Toys Classic Sensory Fidget Toys for Kids Adult Anxiety and Stress Relief,video_games,19.99,3.3,5
B000031EG1-R1VEOZJNBVJ14K,R1VEOZJNBVJ14K,5.0,a slept on movie..,0.0,2023-10-24,Surviving the Game [DVD],video_games,23.95,4.6,4112
B0BLZLR7Z3-R3E4KH9AZWD3EX,R3E4KH9AZWD3EX,0.0,,0.0,1677-09-21,Video Game Lofi: Zelda Original Soundtrack,video_games,36.85,4.6,7
B001AH1CX6-REHJXUIB8858G,REHJXUIB8858G,1.0,the game install sucks it won't install the right way,0.0,2023-05-05,Fate: Undiscovered Realms,video_games,20.37,3.8,171
B0CFFHMZQ3-Unavailable,Unavailable,,Unavailable,,1677-09-21,"RegiisJoy 20000 in 1 WiFi Game Box Retro Unrepeated Game Stick Console,Plug and Play,9 Emulators,4K HDMI Output,Dual 2.4G Wireless Controllers, Wifi+PCM",video_games,49.99,0.0,0
B0BBH93672-R30VBWUQR9P6WS,R30VBWUQR9P6WS,5.0,Yes it is a fantastic game and you'll be addicted to it like I am,0.0,2023-10-21,Legend of Zelda: Skyward Sword HD - Nintendo Switch,video_games,0.0,4.6,133
B0BLGCY594-RUU3T46VEZ2RG,RUU3T46VEZ2RG,5.0,It amazing,0.0,2023-02-02,Video Game Agents Book 1: Kids in Suits,video_games,8.99,4.9,441
B0CB5GTNXQ-R3JIVESUT231HJ,R3JIVESUT231HJ,1.0,No funciona,0.0,2023-09-12,"Retro Game & TV Super Box,Plug & Play Video Game ,with 40,000+ Games, Compatible with 40+ emulators,Dual System Game Emuelec 4.5/TV Android 9.0, Supports 1080P,BT5.0 (128GB_B)",video_games,93.99,1.0,0
B0C8NDJJTD-R2OL37YT71M9CJ,R2OL37YT71M9CJ,5.0,Great Program,0.0,2023-10-21,MAGIX Video Pro X15: Intuitive video editing for advanced users | Video editing program | Video editor | Windows 10 / 11 | 1 PC download license,video_games,199.0,3.8,49
B09RTX4Q5P-R2FNF913PZG6LA,R2FNF913PZG6LA,5.0,Grand Kids,0.0,2023-09-16,MLB The Show 22 for Xbox One,video_games,19.97,4.7,151
B0CCGFVTSJ-R39HGTA3YCQN60,R39HGTA3YCQN60,1.0,Hot garbage,2.0,2023-10-20,Skull Island: Rise of Kong - PlayStation 5,video_games,39.99,1.0,2
1644452618-Unavailable,Unavailable,,Unavailable,,1677-09-21,Critical Hits: Writers Playing Video Games,video_games,17.99,0.0,0
B0C6NF5T7W-R38LO9L1JCTZ49,R38LO9L1JCTZ49,3.0,"Good content, poor print",2.0,2023-08-23,Creating Video Games Using PyGame: A comprehensive guide to creating your own games in python,video_games,0.0,3.4,4
B07TX3864P-R1R2VEB8DGDKB,R1R2VEB8DGDKB,2.0,"Some spongey buttons, some un-organized Nintendo ROMs.",0.0,2023-10-01,"HigoKids 218 Games Plus Rechargeable Electronic Handheld Games for Kids/Adults 3.2"" Large Screen TV Output Arcade Gaming Player System Best Road Trip Partner for Kids Christmas/Birthday Present（Blue）",video_games,29.99,3.7,247
B09FQ5XP6Y-RTFUGLTISZWRO,RTFUGLTISZWRO,5.0,Fun to play,2.0,2023-09-29,"Marvel Heroes Top Trumps Match Board Game; Play with Characters Including Starlord, Spider-Man and Captain America, Family Game for Ages 4 Plus",video_games,16.81,4.6,3323
B004KCE1JA-R19NVOC4DMB791,R19NVOC4DMB791,2.0,Sent used and with flaws,3.0,2022-04-09,Fun and Fitness for Kids - Multifunction Rower,video_games,88.48,3.7,118
B0BNHXS4BQ-R9CP3BKKMJOQA,R9CP3BKKMJOQA,4.0,Perfect for what I needed.,0.0,2023-10-06,"RG35XX Classic Video Game Handheld Game Console 3.5 inches IPS Screen Mini Game Player with Linux Garlic OS 64G TF Card Built-in 6800+ Games, Support Gamepad and HDMI Output TV",video_games,73.99,4.5,151
B0922N3T8K-R3DEOZGG1I0OXB,R3DEOZGG1I0OXB,5.0,Great,0.0,2023-10-25,"DVD Storage Bag, Portable CD Media Collection Bag, Hold Up 120 DVDs | 40 Each Box | DVD Case with Zipper Closure & Handles - Video Games Organization, 3 Pack",video_games,19.95,4.6,125
B0BVKP6TF6-RW7TO9N727UN6,RW7TO9N727UN6,3.0,"Pretty graphics, not fully 2 player like p3",0.0,2023-10-23,Pikmin 4 - Nintendo Switch,video_games,52.99,4.8,886
B09JCNH77C-R1DBQGREGYG9IG,R1DBQGREGYG9IG,1.0,No funciona,0.0,2023-09-18,"RegiisJoy 8000 in 1 Retro Video Game Console, Support Wi-Fi/LAN Add 50000+ Games, Classic Mini Game Box 2 Wireless Controllers , fits 4K TV, 6 Players, Gifts for Men/Boy",video_games,39.99,3.3,112
B0BB1V1NSW-RTPMW2ZXBNF9C,RTPMW2ZXBNF9C,5.0,Gaming,0.0,2023-08-20,Handheld Game for Kids Built-in 348 HD Classic Retro Video Games USB Rechargeable 3.0 Inch Childrens Travel Electronics Toys Portable Game Player Gift for Boys and Girls Ages 4-8-12,video_games,21.99,4.0,77
B0BTBW5ZS4-R1L36B9PG7XDWV,R1L36B9PG7XDWV,2.0,"Not 500 games, and a terrible menu",1.0,2023-06-20,"Joorniao Retro Handheld Game Console with 500 Classical FC Games, Portable Retro Video Game Console with 3.0-Inch Screen, 1020mAh Rechargeable Battery Support TV Output & 2 Players Gift for Boys(BLK)",video_games,23.99,3.6,15
B0C6QH7JVX-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Skylety 72 Pcs Video Game Party Favor Set, Rubber Bracelets Stamps Video Game Acrylic Lobster Keychain Gamer Birthday Party Favors Supplies, Gift Bag Stuffer for Kids",video_games,18.99,5.0,8
B092P418JC-R1L34P6QWP8S2,R1L34P6QWP8S2,5.0,Great quality birthday shirt,0.0,2023-09-09,Birthday Boy Short Sleeve T-Shirt Video Gamer Level UP |Sizes S-XL,video_games,12.99,4.5,585
B087L4LQGX-RVYN3CA2T3RXY,RVYN3CA2T3RXY,3.0,"Great soundtrack, but pressing plant issues",0.0,2023-03-18,Star Wars: Shadows Of The Empire,video_games,23.98,4.7,187
B0CDPKDNB9-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Shoe Charms for Boys, 30PCS Game Croc Charms for Boys Soccer Croc Charms Teens Kids Men Party Favor Clog Accessories Pins Fit for Garden Sandals Wristband Bracelet",video_games,5.99,0.0,0
B0BZD672RW-R1GX18364L465U,R1GX18364L465U,2.0,Some games don't work,0.0,2023-10-24,Miyoo Mini Plus Handheld Game Console 3.5 inch Classic System Retro Video Games Consoles Portable Rechargeable Hand Held 128G with Case White,video_games,89.99,4.4,303
B07QPKSVTD-RD3XRIJV9X6N0,RD3XRIJV9X6N0,5.0,Un material bueno,0.0,2023-08-03,"Monzlteck Wall Mount For PS5/PS4/PS3 Controllers,DualSense/DualShock4 Hanger,Solid Metal（2-pack）",video_games,15.99,4.7,856
B09Y9D2X41-R1JHXBEQ14DZX1,R1JHXBEQ14DZX1,5.0,Great gift for a four year old,0.0,2023-10-22,Light Up Memory Game Handheld Electronic Toys Color Memorizing Classic Board Games Quiz Game with Lights and Sounds,video_games,9.99,4.2,106
B0BB1PQPKZ-R1W0GX3RC4MNMX,R1W0GX3RC4MNMX,5.0,Works well for non tech kiddos,0.0,2023-07-13,Handheld Game for Kids Built-in 230 HD Classic Retro Video Games USB Rechargeable 3.0 Inch Childrens Travel Electronics Toys Portable Gaming Player System Gift for Boys Girls Ages 4-8-12,video_games,27.99,4.0,58
B094W9BDGN-R2T52QWSODE1CP,R2T52QWSODE1CP,4.0,Game was great,0.0,2023-09-24,My Singing Monsters Playground (Nintendo Switch),video_games,49.9,4.6,178
B0CBMYPYBG-R2ES54DCF6XC3F,R2ES54DCF6XC3F,2.0,"Weird games, not the popular ones. Have to use there emulator, no access to ROMS.",0.0,2023-10-01,"Emulator Console 4T Retro Game Console with built in 55,433 Games, Game Drive Video Game Console Preloaded with Playnite, Launchbox, Retrobat 3 Game System, HDD Hard Drive Plug and Play",video_games,179.99,3.5,42
B0BB1LKGS6-RTPMW2ZXBNF9C,RTPMW2ZXBNF9C,5.0,Gaming,0.0,2023-08-20,Handheld Game for Kids Built-in 348 HD Classic Retro Video Games USB Rechargeable 3.0 Inch Childrens Travel Electronics Toys Portable Game Player Gift for Boys and Girls Ages 4-8-12,video_games,24.99,4.0,77
B0BB1M4K2K-R1W0GX3RC4MNMX,R1W0GX3RC4MNMX,5.0,Works well for non tech kiddos,0.0,2023-07-13,Handheld Game for Kids Built-in 230 HD Classic Retro Video Games USB Rechargeable 3.0 Inch Childrens Travel Electronics Toys Portable Gaming Player System Gift for Boys Girls Ages 4-8-12,video_games,27.99,4.0,58
B0BTBXKFCG-R3CI3CBUF6N701,R3CI3CBUF6N701,1.0,Display hurts to look at,0.0,2023-06-17,"Joorniao Retro Handheld Game Console with 500 Classical FC Games, Portable Retro Video Game Console with 3.0-Inch Screen, 1020mAh Rechargeable Battery Support TV Output & 2 Players Gift for Boys(OR)",video_games,15.99,3.4,6
B0CFDV9KVD-Unavailable,Unavailable,,Unavailable,,1677-09-21,"5T Retro Game Console HDD with 60649 Video Games, 80+ Emulator Console Built-in Game HDD, 58 AAA PC Games, Retrobat, Launchbox, Playnite 3 Game System, Support Win 8.1/10/11, 2 Wireless Controllers",video_games,249.99,3.0,0
B0C7QHGVLB-R3Q7R9XR5RK5EK,R3Q7R9XR5RK5EK,1.0,SCAM!,4.0,2023-08-16,"Uberwith Retro Game Console,Retro Game Stick,Plug & Play Video TV Game Stick Within 20000+ Games Built-in, 9 Classic Emulators, 4K HDMI Nostalgia Stick Game for TV, Dual Controllers (64G)",video_games,45.88,3.5,12
B07TY3MRR7-R1R2VEB8DGDKB,R1R2VEB8DGDKB,2.0,"Some spongey buttons, some un-organized Nintendo ROMs.",0.0,2023-10-01,"HigoKids 218 Games Plus Rechargeable Electronic Handheld Games for Kids/Adults 3.2"" Large Screen TV Output Arcade Gaming Player System Best Road Trip Partner for Kids Christmas/Birthday Present(Black)",video_games,29.99,3.7,247
B0C6TFTC1W-R1XLQNC3R8NHDD,R1XLQNC3R8NHDD,5.0,Genial,0.0,2023-10-26,"Plug and Play Video Game Stick Built in 10000+ Games,4K HDMI Output,with Dual 2.4G Wireless Controllers",video_games,32.99,3.0,151
B0CHRT7KWK-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Gonbouyoku Gaming Headset Wireless for Pc, PS4, PS5, 60H Power Gaming Headphones Bluetooth for PS4 PS5 Video Game Headset with Microphone",video_games,45.99,0.0,0
B0C7SM1W4K-Unavailable,Unavailable,,Unavailable,,1677-09-21,"Avatar: Frontiers of Pandora™ - Limited Edition, PlayStation 5",video_games,69.99,0.0,0
1619303000-R508XYJ9VQ0KX,R508XYJ9VQ0KX,3.0,It was not entertaining,0.0,2021-09-18,Video Games: Design and Code Your Own Adventure,video_games,17.95,4.5,27
B07QGL9ZT4-R1EJZTV7SI4AKN,R1EJZTV7SI4AKN,5.0,Came on time and as advertized.,0.0,2023-10-26,Game of Thrones: Complete Series (Blu-ray),video_games,93.78,4.6,10271
B0CF9H78W2-R1QU6V8HH3YTZF,R1QU6V8HH3YTZF,5.0,Very fun. About time.,1.0,2023-10-19,Wild Card Football - Nintendo Switch,video_games,39.88,3.9,4
B0BLYZ7ST1-R8U5KJD7A8JQO,R8U5KJD7A8JQO,5.0,Use the force,0.0,2023-09-30,Star Wars Jedi: Survivor Playstation 5 Video Game English EU Version Region Free,video_games,56.2,4.6,928
B00TGHVHQO-RLL2139G1SOMT,RLL2139G1SOMT,2.0,It does not work I waited 5 days for this,0.0,2023-10-19,Nintendo Wii Console (Black) - (Renewed),video_games,0.0,4.3,709
B09XBY4FYZ-R3IXRXSYGTPFO1,R3IXRXSYGTPFO1,5.0,A great read,0.0,2022-05-15,"The Ultimate History of Video Games, Volume 2: Nintendo, Sony, Microsoft, and the Billion-Dollar Battle to Shape Modern Gaming",video_games,0.0,4.6,179
B0BZDRLYFY-R3LUBB8WNHJIKK,R3LUBB8WNHJIKK,5.0,grandson loves it,0.0,2023-10-09,LEGO 2K Drive - PlayStation 4 includes 3-in-1 Aquadirt Racer LEGO® Set,video_games,31.99,4.1,43
B0C8YBXXSQ-R2GYO2HGZZXF9Z,R2GYO2HGZZXF9Z,5.0,Great game,0.0,2023-10-24,Detective Pikachu™ Returns (US Version),video_games,47.0,3.8,47
B0CHW3Q3NX-R1BZQYOGVOOMPA,R1BZQYOGVOOMPA,4.0,The game console is literally for little kids,0.0,2023-10-26,"TEBIYOU Handheld Game Console for Kids Preloaded 218 Retro Video Games, Portable Gaming Player with Rechargeable Battery 3.0"" LCD Screen, Mini Arcade Electronic Toy Gifts for Boys Girls, Blue",video_games,26.99,4.1,46
B0BQW2MC1L-R3KD3SYFWND6R3,R3KD3SYFWND6R3,1.0,Disappointed,0.0,2023-09-27,"Heiko Retro Portable Handheld Game Console to Experience 500 Classic Games Anytime Anywhere, 3.5In Screen Video Game Console 1200mAh, Handheld Video Game Support for Connecting TV & Two Players(Blue)",video_games,30.99,4.2,82
B0C6F62C66-R100JMD9H0D4DS,R100JMD9H0D4DS,3.0,Difficult to play,0.0,2023-10-24,"Heramie Handheld Retro Game Console with 500 Classic FC Games Console, Portable Retro Video Game Console 3.0-Inch Color Screen Support for Connecting TV and Two Players for Kids Adults-Yellow",video_games,16.99,3.8,29
B0B9NFDH5V-R2HLVBSZZBKUAZ,R2HLVBSZZBKUAZ,3.0,500 Games .,0.0,2023-10-07,"Handheld Game Console for Kids and Adults, Portable Video Game Player with Preloaded Games, 4849 in 1 Retro Arcade Game Machine 3.5 Inch Screen Game Console, Can Save Progress and Connect to TV",video_games,39.99,3.8,188
B07S9K4972-RK2U4FV7103IM,RK2U4FV7103IM,5.0,Love it and Hate it,0.0,2023-10-24,"Portable Handheld Games for Kids 2.5"" LCD Screen Game TV Output Arcade Gaming Player System Built in 182 Classic Retro Video Games Birthday for Your Boys Girls (Blue)",video_games,24.79,3.8,4348
B071JRMKBH-R3P3TOD5W5D6X9,R3P3TOD5W5D6X9,1.0,Stupid,0.0,2023-10-19,Mario + Rabbids Kingdom Battle - Nintendo Switch Standard Edition,video_games,24.97,4.6,15304
B0CB7D1FN2-R1RETAYEJKUMMI,R1RETAYEJKUMMI,4.0,Walkie Talkies,0.0,2023-10-26,Kids Walkie Talkies Toys for Boys: comedyfun Mini Robots Walkies Talkies 2 Pack Christmas Birthday Gifts for 3 4 5 6 Year Old Boys Toys for 3 4 5 6-8 Year Old Boy Camping Hiking Outdoor Games,video_games,15.99,4.2,117
B09V2879XF-R324VNXCU6YB0D,R324VNXCU6YB0D,5.0,Grand kids love this,0.0,2023-10-12,Haninsuze Straw STEM Building Toys 480 pcs Interlocking Plastic Educational Toys Engineering Building Blocks -Fun- Educational- Safe for Kids- Develops Motor Skills-Construction Blocks,video_games,19.99,4.5,239
B0C3H5N477-R1NR4AEYOOFE7O,R1NR4AEYOOFE7O,2.0,Don't waste your money,0.0,2023-08-31,NARFIRE Video Game Console Mini AV Output TV Handheld Retro Console Built-in 620 Classic Games,video_games,49.98,3.0,2
